X,Y,id,name
-97.6538434775938,33.3069549153003,48497,Wise
-97.1283829673297,44.0220064735047,46079,Lake
-99.4811651797018,44.3823820137101,46069,Hyde
-100.283555230249,34.0298531860846,48101,Cottle
-110.811348519082,31.5677886090761,04023,Santa Cruz
-92.4093616321561,41.0303310941522,19179,Wapello
-91.1324673521235,41.8588941725817,19031,Cedar
-107.104825620706,47.4277488178685,30033,Garfield
-93.7851791430673,37.9755143607121,29185,St. Clair
-86.591924992635,30.694983456558,12091,Okaloosa
-87.1785266341674,36.8419860839924,21219,Todd
-68.3035126172746,46.4840710477081,23003,Aroostook
-78.581218706508,39.5750834373994,24001,Allegany
-88.6596834707882,32.442740839413,28075,Lauderdale
-98.5057745371204,46.1112396462719,38021,Dickey
-94.5100809114561,45.1310530434984,27093,Meeker
-101.668839868399,43.2591614682547,46007,Bennett
-110.751548347725,40.8890154963125,49043,Summit
-76.8559459527175,42.7772283806668,36099,Seneca
-96.2416761891147,37.8870316843052,20073,Greenwood
-100.466426380764,38.4810714691547,20101,Lane
-85.8014684491095,43.6414430357283,26123,Newaygo
-98.0508315235152,40.5243449432394,31035,Clay
-78.2298527710626,43.24928226634,36073,Orleans
-98.2033765182152,47.8465402160422,38063,Nelson
-98.4200865176487,35.8699595244601,40011,Blaine
-99.8894526189046,32.301425588918,48441,Taylor
-101.357472161244,34.964940159661,48011,Armstrong
-101.354776644016,35.8403219802598,48233,Hutchinson
-100.980579019478,31.305345881807,48235,Irion
-89.2427040648406,44.1126372708627,55137,Waushara
-84.5112028367608,36.3793824073828,47151,Scott
-91.110032035154,45.8097101913742,55113,Sawyer
-84.8476179799378,43.6397249008985,26073,Isabella
-89.1116948340983,30.8023664437186,28131,Stone
-89.3234631796818,33.9430891575532,28013,Calhoun
-100.556156515001,41.9134444629475,31171,Thomas
-100.920472070703,32.3057209017998,48335,Mitchell
-106.322619736474,40.6695263788426,08057,Jackson
-92.3169370482153,43.3566647556459,19089,Howard
-82.8207314949825,43.3824370676095,26151,Sanilac
-85.0037478496395,40.4732314107134,18075,Jay
-101.758572218222,48.8598011211012,38075,Renville
-120.247025599848,45.4433209929761,41021,Gilliam
-94.345773150663,36.6190595673453,29119,McDonald
-102.828181828047,33.1098007715998,48501,Yoakum
-100.206202566276,34.4370479756698,48075,Childress
-84.7593595041491,33.7137190527477,13097,Douglas
-163.314066703444,62.1069318315664,02158,Kusilvak
-93.5588300913509,41.3262771644116,19181,Warren
-98.4833414496645,34.594255399049,40031,Comanche
-99.6811556044098,35.2690477921733,40009,Beckham
-99.2308117340444,44.0735492708927,46017,Buffalo
-98.9476209030826,30.3925954523454,48171,Gillespie
-100.778691439234,33.615786911443,48125,Dickens
-99.0989053694537,28.4468247531375,48283,La Salle
-79.5864563018439,39.1232179074602,54093,Tucker
-122.017893547968,40.7330961963984,06089,Shasta
-88.5409970892209,37.7534474112032,17165,Saline
-86.0628016907019,44.2973356248022,26101,Manistee
-98.9903270105537,41.9143035277832,31071,Garfield
-99.7270318184863,41.3937133708351,31041,Custer
-97.6093483623836,44.02243600335,46097,Miner
-97.7337118064418,44.8484214010297,46025,Clark
-90.772643548579,35.3098531479696,05037,Cross
-107.060856923222,37.2118115713696,08007,Archuleta
-81.2231246198591,26.9958734006284,12043,Glades
-99.2361962348291,43.2527194932958,46053,Gregory
-101.353879320526,36.2784424163799,48195,Hansford
-122.034994421029,47.0355873964057,53053,Pierce
-84.7726759689419,33.3469020795497,13077,Coweta
-83.3982922807503,33.9542562417374,13059,Clarke
-86.101960628241,39.5085068865519,18081,Johnson
-97.1056449139755,38.2615807162415,20115,Marion
-93.3264014245314,45.6443411955838,27059,Isanti
-98.0678784543415,42.263081767336,31003,Antelope
-81.9279232017059,41.1003445148803,39103,Medina
-85.368692192566,35.3562425818914,47153,Sequatchie
-101.894068066456,35.4017720123223,48375,Potter
-96.9377047541443,31.2503660450575,48145,Falls
-98.2419614259949,47.4960443569901,38039,Griggs
-98.2493882103572,43.2836441757362,46043,Douglas
-98.0692066598152,31.762795785178,48193,Hamilton
-93.3273206288063,40.7408279852698,19185,Wayne
-103.485689531101,46.4110519799756,38087,Slope
-99.9767634986955,31.8877883331854,48399,Runnels
-112.041899507995,35.6749524882347,04005,Coconino
-116.685548611177,47.1932252942222,16009,Benewah
-98.6753686782868,37.192051903414,20007,Barber
-96.2525952330523,43.6745168286583,27133,Rock
-67.5509785901232,45.0429991849481,23029,Washington
-111.01177212685,48.5668622562679,30051,Liberty
-97.6039644213942,45.7620318768088,46091,Marshall
-77.0422431470929,43.1754036901814,36117,Wayne
-156.690922082566,58.7325451040528,02060,Bristol Bay
-81.8101735259999,27.1870132168306,12027,DeSoto
-84.8376503850634,34.2871420731337,13015,Bartow
-92.9989002284523,42.0358604688447,19127,Marshall
-99.2949900759897,37.8689919093832,20047,Edwards
-84.1279579093149,44.3342746710239,26129,Ogemaw
-98.5165446347128,41.2201832977809,31093,Howard
-83.6505840238402,41.079297503365,39063,Hancock
-84.5903980520737,38.3260112992782,21209,Scott
-85.2668305786793,35.5542554781466,47007,Bledsoe
-79.7767301793461,36.3991402908198,37157,Rockingham
-101.825880942714,34.0715180773208,48189,Hale
-78.9052849978686,38.054977521099,51820,Waynesboro
-106.787173102331,42.9550543376839,56025,Natrona
-95.1853112173148,30.6322735814405,48407,San Jacinto
-88.981582929413,44.416743901334,55135,Waupaca
-81.1068791788112,40.2588960256194,39067,Harrison
-84.5749935672454,30.8483265687001,13087,Decatur
-92.4004555668385,30.2555747096968,22001,Acadia
-93.7669974078427,44.8475633583953,27019,Carver
-88.5395329835112,38.0167497120253,17065,Hamilton
-95.0065693395662,45.1954819489843,27067,Kandiyohi
-87.8240357858431,44.1246633121572,55071,Manitowoc
-86.6763588598886,31.7658018609329,01013,Butler
-83.5560257417474,33.0080017587687,13169,Jones
-93.2627133369334,42.7325578779188,19069,Franklin
-85.4228950202679,41.4091764245542,18113,Noble
-101.055967919104,39.3517284697195,20193,Thomas
-84.8476179691303,43.988073626119,26035,Clare
-84.6098317278445,44.6830529105898,26039,Crawford
-92.882491934493,37.3428173976514,29225,Webster
-101.695759573346,41.5689615270053,31005,Arthur
-97.5833258344164,41.2042913955971,31143,Polk
-97.1880505380074,45.063616369033,46029,Codington
-98.5174506963716,27.7080329129668,48131,Duval
-101.893170742957,35.837744801188,48341,Moore
-101.951502048716,32.3052913493574,48317,Martin
-82.4166756477916,40.4032179991613,39083,Knox
-66.5904263638899,18.2197201157578,72073,Jayuya
-96.5198884396622,31.4677081519234,48293,Limestone
-91.3706957442672,42.5564506413464,19055,Delaware
-97.1391508493085,40.8722641179312,31159,Seward
-99.762034284432,28.8669049500316,48507,Zavala
-120.509941327098,39.5991380698892,06091,Sierra
-89.1700131006345,42.3498462799338,17201,Winnebago
-70.6757129235961,43.420664076365,23031,York
-75.837760885308,38.9015811877019,24011,Caroline
-84.1297278522415,44.9433475410801,26119,Montmorency
-96.9395554969181,46.3066757368332,38077,Richland
-80.3331790517414,40.6441838292416,42007,Beaver
-102.830413677809,33.6973976102854,48079,Cochran
-84.3873200954861,43.9945160530657,26051,Gladwin
-103.136861111511,40.0020366513565,08121,Washington
-91.8449422097221,42.5555920816558,19019,Buchanan
-94.1636261291613,42.3408266590066,19187,Webster
-99.8858840449668,37.6052601213078,20057,Ford
-84.1297547718977,44.6817643158832,26135,Oscoda
-89.1170787750877,32.7481371417847,28099,Neshoba
-99.4102074237336,40.5050166010767,31137,Phelps
-96.7874000380004,41.9164511718517,31039,Cuming
-82.3479018098696,34.8347927964358,45045,Greenville
-100.401820837979,32.7429822658046,48151,Fisher
-78.3252700613943,36.0512211956293,37069,Franklin
-84.5156038761388,41.3400216182131,39039,Defiance
-87.0239780030985,35.2003226095249,47055,Giles
-99.2139659114827,33.5663909685096,48023,Baylor
-94.3107871828718,32.1811572943704,48365,Panola
-118.47361022598,47.0862728761539,53001,Adams
-93.9303220196202,42.03628999869,19015,Boone
-98.1720362015629,33.2017201544552,48237,Jack
-66.2688723776395,18.1346722875839,72009,Aibonito
-96.5973166356009,38.2602931329309,20017,Chase
-97.7998244890533,31.3921109042284,48099,Coryell
-84.6026442554951,42.94689328122,26037,Clinton
-95.7411208390584,37.8861726334163,20207,Woodson
-88.7701244063223,41.8056324649605,17037,DeKalb
-94.2443852440024,40.7356736271263,19159,Ringgold
-95.3256600559868,41.7330424279093,19165,Shelby
-119.630612880969,36.7569393515668,06019,Fresno
-94.2434790066946,41.0281834448577,19175,Union
-89.343204296643,41.0384926721372,17123,Marshall
-88.6047070575723,39.9238622297518,17147,Piatt
-94.7002255811058,41.0290425114651,19003,Adams
-88.0942125745474,38.697125059281,17159,Richland
-88.6010361887341,35.4017719609435,47023,Chester
-85.0593794508947,41.9155921121453,26023,Branch
-79.8037414688784,35.6792482445643,37151,Randolph
-101.763959712968,38.9170442538602,20199,Wallace
-85.0172077112074,39.8306542852486,18177,Wayne
-77.535324412645,36.6976638886348,51595,Emporia
-100.272604505145,36.2780128926189,48295,Lipscomb
-86.1400860650384,36.388830642716,47169,Trousdale
-109.749238178653,37.7379846796195,49037,San Juan
-92.6408659370429,41.3352972963209,19123,Mahaska
-116.41635378043,48.6746732577807,16021,Boundary
-89.368781262516,40.1072710048099,17107,Logan
-95.2870751489515,38.5424941963413,20059,Franklin
-93.0957615289561,32.3387948092113,22013,Bienville
-120.725675673491,38.467755021426,06005,Amador
-120.531463670241,38.780883087876,06017,El Dorado
-91.8838842778166,36.0499320465208,05065,Izard
-79.3635888639038,37.718655767641,51530,Buena Vista
-79.4034348067257,36.5889927851584,51590,Danville
-80.9076041194486,36.6822004267923,51640,Galax
-78.8720573236148,38.4290984273853,51660,Harrisonburg
-79.8579857497548,36.6671661507516,51690,Martinsville
-86.2070938385123,41.0204523852605,18049,Fulton
-94.4714080890556,41.2446665042219,19001,Adair
-121.491606943281,36.3557579920054,06053,Monterey
-91.1882503018201,38.7770180487243,29219,Warren
-80.6601750444163,36.1873821945908,37197,Yadkin
-84.6026442606386,43.2054697479322,26057,Gratiot
-83.7061712223092,37.5893680585847,21129,Lee
-95.3068162659127,37.5580118316083,20133,Neosho
-85.0746386256956,42.944745616351,26067,Ionia
-85.5304767526691,42.2454710436662,26077,Kalamazoo
-87.2086516099537,37.5395417041261,21149,McLean
-95.1614498591986,43.9781944292843,27033,Cottonwood
-85.8023526141501,43.989792235117,26085,Lake
-86.265573311963,44.0095496269894,26105,Mason
-85.3258936418857,43.641013505883,26107,Mecosta
-86.2133619165342,43.3046918635855,26121,Muskegon
-93.3488563927639,43.6736577689677,27047,Freeborn
-89.0321680947616,38.9569910306566,17051,Fayette
-88.5841809835506,39.0428959998527,17049,Effingham
-93.9989407985986,45.7216555593163,27009,Benton
-100.814591437748,34.9649401638149,48129,Donley
-95.4503880258822,45.8530922376787,27041,Douglas
-97.9404607332598,36.002684261207,40073,Kingfisher
-88.9359206534811,36.0129935323562,47053,Gibson
-88.0884371483165,36.0739859761671,47005,Benton
-81.0311878952705,33.222337767815,45009,Bamberg
-98.5455330117947,28.9863145798004,48013,Atascosa
-97.7547473981953,43.3407720653545,46067,Hutchinson
-103.508308793066,44.9360459623941,46019,Butte
-137.119220223114,58.7376992530193,02105,Hoonah-Angoon
-99.0009190517259,44.3720728015271,46059,Hand
-97.4909016606166,44.3694961183512,46077,Kingsbury
-87.4861329939701,35.5237588319881,47101,Lewis
-89.7353346653051,45.2302739120105,55069,Lincoln
-88.8426352104595,35.6294234061669,47113,Madison
-78.4795633152251,38.042521769362,51540,Charlottesville
-109.132776726717,46.4080450947706,30037,Golden Valley
-105.48605402989,43.1303027297005,56009,Converse
-82.4795117906814,36.3119454323445,47179,Washington
-90.4847104759741,45.2062202582806,55119,Taylor
-109.419022777681,44.4038577939124,56029,Park
-95.7635583551623,44.0220069786688,27101,Murray
-88.3058719406061,43.0177656849606,55133,Waukesha
-96.2588742819264,44.0232950578827,27117,Pipestone
-77.1810038227594,38.2697424360711,51099,King George
-113.023508154556,45.159400998366,30001,Beaverhead
-109.843456937319,46.3552125931659,30107,Wheatland
-93.1241048173655,36.9051259833805,29043,Christian
-92.8069221602011,38.8083728581975,29053,Cooper
-97.648830596306,39.4363453450984,20029,Cloud
-76.7205431088469,37.9506023720063,51159,Richmond
-89.1947823247904,35.8446181986787,47033,Crockett
-86.5070248713918,39.7919960628545,18063,Hendricks
-99.9145688896286,38.4793533497735,20135,Ness
-88.4279371783818,41.5474850347741,17093,Kendall
-86.6153406786928,41.3035128565461,18149,Starke
-85.7911335414051,39.5458759664701,18145,Shelby
-92.5894282470373,37.6812876920223,29105,Laclede
-93.5615220617932,39.872318622718,29117,Livingston
-84.6106842735769,44.9442069888107,26137,Otsego
-101.041610743132,40.2619021975244,31087,Hitchcock
-84.6123344584677,44.2990532106666,26143,Roscommon
-94.3465671265088,37.4725353769266,29011,Barton
-101.208514683656,34.5298264222542,48045,Briscoe
-83.8363299880777,42.1737395694637,26161,Washtenaw
-85.3088312344003,42.5946787975399,26015,Barry
-107.763461068411,32.1498015494555,35029,Luna
-82.5848044893817,36.740187155028,51169,Scott
-71.3206585428087,44.703669927184,33007,Coos
-99.2317092471925,48.5445257146521,38095,Towner
-94.3429063323879,36.8492875673566,29145,Newton
-132.910817131584,57.2644124318363,02195,Petersburg
-97.1947849061991,41.916880701697,31167,Stanton
-97.0960793213932,42.1776053177932,31179,Wayne
-87.5342063592394,45.5446897743329,26109,Menominee
-97.4660288828568,28.6482735603076,48175,Goliad
-97.6560091842918,46.4561521068111,38073,Ransom
-100.813690574581,35.4013424824851,48179,Gray
-79.7391508961654,41.4134717902445,42121,Venango
-100.68088492905,34.5306849819363,48191,Hall
-93.4457961217016,36.6577172756819,29209,Stone
-83.8835327698966,39.6717281976544,39057,Greene
-93.9830281367469,39.9973113334494,29061,Daviess
-92.14802017221,40.471942302113,29199,Scotland
-98.9968248217097,31.8895070230985,48049,Brown
-102.635257276015,32.7408346248268,48165,Gaines
-97.513439619493,31.0523528986069,48027,Bell
-117.267911561716,48.5135995657907,53051,Pend Oreille
-83.5116224289067,31.4329158814725,13277,Tift
-100.538212260623,30.4982592942829,48435,Sutton
-79.7641660184404,37.5623074623777,51023,Botetourt
-94.1794623923884,31.3822319739717,48405,San Augustine
-65.974607259265,18.1552897601796,72129,San Lorenzo
-66.3332303005212,18.4039873516664,72143,Vega Alta
-92.6763631506021,46.6210915402372,27017,Carlton
-83.1787153350343,29.5636027535933,12029,Dixie
-83.5064431465966,33.6282437847976,13211,Morgan
-157.971276802011,66.8609680719177,02188,Northwest Arctic
-103.420415336953,46.8049298411934,38007,Billings
-93.4196546859989,46.6335483776484,27001,Aitkin
-107.526567664877,39.7597823179088,08045,Garfield
-95.2978395609139,38.1486148770213,20003,Anderson
-100.256452682177,33.6166459711497,48269,King
-99.0037890786408,35.68225499719,40039,Custer
-83.1882200079683,40.5715922714697,39101,Marion
-90.213608089878,40.889445327177,17095,Knox
-83.7111717262402,34.0178272361266,13013,Barrow
-88.8763595907756,41.2094450586554,17099,LaSalle
-85.9917166092683,31.3182317617047,01031,Coffee
-80.4218954517238,27.0920880926061,12085,Martin
-93.6970179100791,42.3403971291613,19079,Hamilton
-93.2331016580669,42.3399671061648,19083,Hardin
-114.290926131053,44.2178716783627,16037,Custer
-84.6311343482856,31.544163989448,13037,Calhoun
-95.4961515274146,42.342973820803,19093,Ida
-106.375509884291,37.5343876901169,08105,Rio Grande
-93.0994004602546,41.3344382314723,19125,Marion
-103.809853735187,40.1755666985195,08087,Morgan
-92.5334990541124,41.6888003468744,19157,Poweshiek
-89.5545280080118,40.5273525488541,17179,Tazewell
-104.190318898372,39.3474331671217,08039,Elbert
-93.582160502305,41.7317538383734,19153,Polk
-84.2176924747247,40.3456605275953,39149,Shelby
-94.0164650754508,41.3322910823004,19121,Madison
-81.5391818324547,41.1325592166161,39153,Summit
-81.8092737059928,27.4932684965586,12049,Hardee
-84.5712379330293,40.8598077524175,39161,Van Wert
-84.1608697766288,39.4784393129495,39165,Warren
-99.7620346247415,29.3569984919771,48463,Uvalde
-83.2085737294471,34.1355183446915,13195,Madison
-81.4763186764218,40.0510035479223,39059,Guernsey
-98.0815393731092,29.1680052776706,48493,Wilson
-82.9982298412264,40.3134457401023,39041,Delaware
-81.1960675354688,41.535887745436,39055,Geauga
-99.5137797818807,34.8910612345916,40055,Greer
-93.2824544538945,44.3342746710367,27131,Rice
-92.1715678803875,33.8571821070594,05025,Cleveland
-83.8192808060791,32.1618287548483,13093,Dooly
-100.538212260623,30.8964334608746,48413,Schleicher
-94.6140825252753,43.9781944292843,27165,Watonwan
-98.5012879196292,40.5204791746317,31001,Adams
-81.1814795356328,35.901315049047,37003,Alexander
-93.8432360908752,37.6615285137231,29039,Cedar
-101.735241807268,34.5302559520995,48437,Swisher
-112.534530326621,47.188501424475,30049,Lewis and Clark
-93.2784099471963,38.7911920508549,29159,Pettis
-100.779595503635,34.0740952526421,48345,Motley
-114.129637351207,46.072152486178,30081,Ravalli
-116.11933756847,34.8506858222911,06071,San Bernardino
-82.497018933444,33.4916528869167,13189,McDuffie
-135.476005272405,58.9464503600755,02100,Haines
-89.7703302818028,44.8595891718269,55073,Marathon
-160.90127527255,55.6248953065711,02013,Aleutians East
-153.674478948021,57.3735130998358,02150,Kodiak Island
-156.270864203999,58.2712291908276,02164,Lake and Peninsula
-143.972935327255,61.6438979067191,02261,Valdez-Cordova
-98.1452545277134,43.7148926392238,46035,Davison
-119.01073922759,44.5000730973763,41023,Grant
-83.0477013570359,39.628346189065,39129,Pickaway
-81.1973015796658,41.1682101813418,39133,Portage
-84.2296486872589,30.7980711153301,13131,Grady
-66.9452145176251,18.172470873702,72093,Maricao
-79.9893885427429,38.3844273548991,54075,Pocahontas
-67.2303865256112,18.3378398935193,72117,RincÃ³n
-95.7177904281043,46.4991051121954,27111,Otter Tail
-84.1913595427572,34.764349573561,13111,Fannin
-96.0462108284583,48.0965270860086,27113,Pennington
-89.2799767333463,39.5828155223452,17021,Christian
-85.7925018445964,40.8263044193406,18169,Wabash
-108.280319403394,38.4162119616529,08085,Montrose
-90.4047357903289,31.1751983356059,28113,Pike
-100.62614996345,48.1970365698057,38049,McHenry
-91.9481987576485,40.7137671011554,19177,Van Buren
-90.4761933008092,39.6515400807923,17171,Scott
-83.6946650528216,32.7803504599016,13021,Bibb
-66.1668276330324,18.0998798910721,72035,Cayey
-84.3870264556637,43.691268995476,26111,Midland
-99.3154005608664,38.99435964251,20051,Ellis
-100.83971295603,48.8593715912559,38009,Bottineau
-169.468456642848,-14.2346977399665,60020,Manu'a
-170.754976242901,-14.3322010230015,60050,Western
-85.0692524746011,41.0921833933518,18003,Allen
-95.8034769045376,39.4921847045403,20085,Jackson
-91.5443447412574,41.0311901675629,19087,Henry
-86.4672733938339,40.052292150328,18011,Boone
-122.214629933846,40.1339018265746,06103,Tehama
-86.0560818110314,40.7807747556794,18103,Miami
-99.4775758857089,46.4570111665017,38047,Logan
-95.0284444815321,35.8815562641332,40021,Cherokee
-99.8392313127348,43.8536304511639,46085,Lyman
-95.8093174249242,47.3255205136951,27087,Mahnomen
-90.6191983111331,44.7702474640146,55019,Clark
-100.907012218414,38.481930537086,20171,Scott
-95.7477710237781,48.7992379190001,27135,Roseau
-93.0738407822251,35.3948995370859,05115,Pope
-85.5511151931019,46.460018375705,26095,Luce
-93.2947365303203,38.3552192122387,29015,Benton
-92.5268991738645,35.6307119052712,05141,Van Buren
-76.5432248392228,37.2319987432115,51199,York
-92.4999883634336,36.9326163768538,29067,Douglas
-114.084208014467,48.2876682054577,30029,Flathead
-101.816000922109,33.1759478498626,48305,Lynn
-91.4809776673591,37.6482130920051,29065,Dent
-99.799715021636,30.8255610519886,48327,Menard
-100.405406643964,32.3044322937709,48353,Nolan
-91.3367197399641,37.1529660326189,29203,Shannon
-101.044171509877,31.895948761847,48431,Sterling
-103.729094620346,37.9677838142594,08089,Otero
-101.297347940129,33.1828208273983,48169,Garza
-105.180069665159,38.9999430118296,08119,Teller
-115.155612067173,47.6695736796775,30089,Sanders
-99.3734792664472,32.2979893378273,48059,Callahan
-100.254663323924,33.1802436565591,48433,Stonewall
-97.8821347058471,34.9731014791315,40051,Grady
-95.2170839160892,33.2008615896867,48159,Franklin
-95.8362371298713,32.5836269422419,48467,Van Zandt
-99.8125128411453,40.5617145451505,31073,Gosper
-97.5967858334083,40.5247744730847,31059,Fillmore
-96.0794117975774,33.1093712541801,48231,Hunt
-95.9387881193196,30.9527014441048,48313,Madison
-97.2481438594169,34.2308736417029,40019,Carter
-78.1333552981043,38.6893929309176,51157,Rappahannock
-86.8373818057079,34.4585243315984,01103,Morgan
-78.4911961055145,38.3062536162979,51079,Greene
-153.551398118744,65.217155697219,02290,Yukon-Koyukuk
-80.2222055151865,39.8632981817056,42059,Greene
-91.7140762463202,33.6338271516131,05043,Drew
-89.8223750447004,33.765263297623,28043,Grenada
-80.5735912472282,37.1087233394514,51750,Radford
-93.1110821606489,40.1519425596861,29211,Sullivan
-81.6301564141388,37.3917834846682,54047,McDowell
-77.3873763302664,34.6964839468609,37133,Onslow
-94.4041088266883,39.6365067530075,29049,Clinton
-85.6744315940022,30.2534263739202,12005,Bay
-66.1158832100316,18.3593166440007,72061,Guaynabo
-65.8898600271269,18.3614639133809,72029,CanÃ³vanas
-66.327617342612,18.3116385735407,72047,Corozal
-121.878033987361,47.4311841046189,53033,King
-120.527092338274,47.9217072596226,53007,Chelan
-81.3136658964142,29.4729710786507,12035,Flagler
-120.657151823679,47.1756146485031,53037,Kittitas
-81.3004938247025,28.5726774413594,12095,Orange
-83.4836818054957,32.2610493644981,13235,Pulaski
-90.8040469517695,31.1408357496709,28005,Amite
-99.2155574242242,45.4154012916529,46045,Edmunds
-88.4205333191147,41.3292838750805,17063,Grundy
-98.7381813231632,37.6018238758287,20151,Pratt
-93.2618160134351,43.0817656473171,19033,Cerro Gordo
-96.6276764690981,41.212022616535,31155,Saunders
-92.6857341022312,34.6363488328193,05125,Saline
-89.4751108474811,44.3793747979888,55097,Portage
-94.8527705758057,37.5184950858409,20037,Crawford
-97.8214656690388,32.4152507930756,48221,Hood
-96.1527674427054,38.3908702042088,20111,Lyon
-103.526299509745,43.1492018228845,46047,Fall River
-108.334258513516,47.1756148082248,30069,Petroleum
-86.4681798082981,40.2773652821928,18023,Clinton
-98.0598047584976,46.8049303411934,38003,Barnes
-72.662480541893,44.6126100943184,50015,Lamoille
-83.946289703393,33.3194118827749,13035,Butts
-90.0212856506822,44.4678584650036,55141,Wood
-93.7356028204566,42.7759404059468,19197,Wright
-99.2249065701828,30.8161113801438,48319,Mason
-94.8437973408234,32.4788222696854,48183,Gregg
-88.879288048089,33.3962971727989,28105,Oktibbeha
-121.024701059504,39.2529363586073,06057,Nevada
-103.127887876529,42.6122890212792,31045,Dawes
-123.631729803789,42.3816318227993,41033,Josephine
-97.140945496305,40.6106804421444,31151,Saline
-100.270809858149,35.8373152713427,48211,Hemphill
-84.1450711484854,33.1089423108211,13171,Lamar
-89.8448082750609,31.5871182002282,28065,Jefferson Davis
-82.4825909546109,40.0385462212062,39089,Licking
-102.26286802423,34.5302559520995,48069,Castro
-85.1190763562195,44.9807172985959,26009,Antrim
-99.3465666549666,39.7851240794808,20147,Phillips
-101.30901314558,37.5627366495907,20067,Grant
-111.455049932676,46.294648861585,30007,Broadwater
-99.0737803115031,40.8731231776218,31019,Buffalo
-117.701330590218,37.7594614311557,32009,Esmeralda
-79.1285340940815,35.9850734577159,37135,Orange
-112.336672487348,43.8841273931639,16051,Jefferson
-85.4264035772836,41.6424111229891,18087,LaGrange
-91.1315744489381,42.1213369132043,19105,Jones
-94.8608487083876,42.036719533706,19027,Carroll
-98.9436728137111,46.8053598761713,38093,Stutsman
-94.3969302387024,42.0362904986934,19073,Greene
-87.7793371259075,30.7658568140716,01003,Baldwin
-84.4232058515138,42.2038061179451,26075,Jackson
-83.2664296883745,36.486763973794,47067,Hancock
-99.8831643371103,39.3500103379365,20065,Graham
-95.3002804237254,37.9286960881009,20001,Allen
-95.4127004387044,34.3751951779627,40127,Pushmataha
-102.044818414018,31.4247551468138,48461,Upton
-99.9468760584002,45.0795086949445,46107,Potter
-99.4030980353554,40.1764257634024,31083,Harlan
-94.6786898171482,43.377711705557,19063,Emmet
-98.4743682146821,48.8589425614106,38019,Cavalier
-119.884385163926,38.0360790534561,06109,Tuolumne
-99.8723982246606,38.9144670995731,20195,Trego
-98.7112616182162,27.0985310686726,48247,Jim Hogg
-65.8111688746632,18.1514233243318,72069,Humacao
-88.7336205691421,45.0301125117859,55078,Menominee
-94.5494752334023,43.6745168286583,27091,Martin
-86.6575281343484,32.1377747139856,01085,Lowndes
-84.8648782825206,38.2353804700541,21073,Franklin
-92.0686956426613,39.8053114634096,29205,Shelby
-96.3270730834735,35.966174208485,40037,Creek
-96.900798836737,29.3595756796328,48285,Lavaca
-89.0273464252643,43.7879126970746,55047,Green Lake
-99.8248400794989,40.8735526971,31047,Dawson
-85.5278910785395,41.9340620455273,26149,St. Joseph
-88.923256899469,38.3650984109241,17081,Jefferson
-92.7898265399217,43.3562352132921,19131,Mitchell
-144.002767868129,63.8701505915821,02240,Southeast Fairbanks
-89.3144899446994,41.1909757660703,17155,Putnam
-95.1560659182092,41.0299015711557,19137,Montgomery
-92.3187290167902,42.774651802758,19017,Bremer
-88.9178416181976,38.6713531863028,17121,Marion
-80.5527662395942,35.3072749894235,37025,Cabarrus
-102.031358561686,31.8688890306303,48329,Midland
-99.7090853482535,30.3951721314113,48267,Kimble
